id_jogo_cbf,category,amount
14245b_2025,Controladores de Acesso,11090.63
14245b_2025,DELEGADO/DIRETOR DE JOGO,1212.8
14245b_2025,Emissão de Ingressos,12103.7
14245b_2025,Equipe de Apoio,5438.8
14245b_2025,Gandulas e Maqueiros,710.0
14245b_2025,Geradores,465.0
14245b_2025,Gerente de Operações,1097.8
14245b_2025,Gradeamento,5200.0
14245b_2025,"Limpeza, Higienização e Sanitização",1100.0
14245b_2025,Locação de Equipamentos e Manutenção,2600.0
14245b_2025,Logística da Arbitragem,20703.71
14245b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
14245b_2025,Prestadores de Serviços,650.0
14245b_2025,Segurança Privada,13130.0
14245b_2025,Sonorização,1970.0
14245b_2025,Transporte - Pessoal à Serviço,1150.0
14245b_2025,11% INSS Equipe de Arbitragem,436.15
14246b_2025,ALUGUEL DE CAMPO,100000.0
14246b_2025,SEGURO TORCEDOR,784.9
14246b_2025,3% - ISS [RENDA BRUTA] ARENA,412.5
14246b_2025,3% - ISS [RENDA BRUTA] CLUBE,26280.65
14246b_2025,5% - FEDERAÇÃO LOCAL,44488.58
14246b_2025,20% - INSS DESPESA SOBRE A REMUNERAÇÃO DO SUPERVISOR DE PROTOCOLO CBF,170.0
14246b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
14246b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3704.45
14246b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1750.0
14246b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,0.0
14246b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
14246b_2025,ARBITRAGEM - PJ,18481.5
14246b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",18522.27
14246b_2025,BRIGADA DE INCÊNDIO,17001.04
14246b_2025,DESPESAS OPERACIONAIS ESTÁDIO,92653.71
14246b_2025,EVENTOS,39456.32
14246b_2025,LIMPEZA E CONSERVAÇÃO,37142.34
14246b_2025,LOCAÇÃO DE EQUIPAMENTOS,30983.7
14246b_2025,MATERIAL IMPRESSO,8750.0
14246b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",8850.0
14246b_2025,SEGURANÇA PRIVADA,160686.1
14246b_2025,SERVIÇOS TERCEIRIZADOS,18846.79
14246b_2025,SINALIZAÇÃO DE TRÂNSITO,3340.0
14246b_2025,SONORIZAÇÃO / LOCUÇÃO / FOTO / FILMAGEM,1125.0
14246b_2025,SUPERVISOR DE CAMPO,850.0
14246b_2025,SUPERVISOR DE IMPRENSA,1300.0
14246b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,21354.74
14246b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",762.82
14246b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],813.23
14246b_2025,5% - ISS SOBRE O QUADRO MÓVEL [F],310.0
14246b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",429.03
14246b_2025,IRRF SOBRE O QUADRO MÓVEL [FEDERAÇÃO],45.64
14246b_2025,ISS 5% S/SUPERVISORES CBF,42.5
14247b_2025,SEGURO TORCEDOR,860.77
14247b_2025,5% - FEDERAÇÃO LOCAL,93117.0
14247b_2025,5% - INSS [RENDA BRUTA],93117.0
14247b_2025,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",7153.0
14247b_2025,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,1421.61
14247b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
14247b_2025,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",35765.0
14247b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",5500.0
14247b_2025,SERVIÇOS TERCEIRIZADOS,184947.65
14247b_2025,TAXA DE ILUMINAÇÃO,55870.2
14247b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,35170.76
14247b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",2143.12
14247b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3344.19
14248b_2025,SEGURO TORCEDOR,890.69
14248b_2025,"2,5% - ISS [RENDA BRUTA]",19677.53
14248b_2025,5% - FEDERAÇÃO LOCAL,39355.05
14248b_2025,2% - ISS SOBRE MÃO DE OBRA DO EXAME ANTI DOPING,66.0
14248b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",7155.08
14248b_2025,20% - INSS SOBRE DESIGNAÇÃO OFICIAL DA CBF/FBF (COORDENADORES E SUPERVISORES,770.0
14248b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],2550.0
14248b_2025,ANTI DOPING - DESPESA DE CONSUMO,2200.0
14248b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],1800.0
14248b_2025,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",35775.41
14248b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",163884.54
14248b_2025,DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),3850.0
14248b_2025,DESPESA COM DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),572.0
14248b_2025,DESPESAS COM LOGISTICAS DE ABITRAGEM,20703.71
14248b_2025,DESPESAS OPERACIONAIS ESTÁDIO,426177.37
14248b_2025,DESPESAS QUADRO MÓVEL,2912.5
14248b_2025,POLICIAMENTO,27140.18
14248b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",17106.0
14248b_2025,QUADRO MÓVEL [F],12750.0
14248b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,1515.09
14249b_2025,ALUGUEL DE CAMPO,88885.29
14249b_2025,SEGURO ARBITRAGEM,25.14
14249b_2025,SEGURO TORCEDOR,764.06
14249b_2025,5% - FEDERAÇÃO LOCAL,34186.65
14249b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5648.0
14249b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
14249b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
14249b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",28240.0
14249b_2025,EMISSÃO E VENDAS DE INGRESSOS,14716.25
14249b_2025,INGRESSO CORTESIA,1657.0
14249b_2025,OUTRAS DESPESAS,170886.8
14249b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",3600.0
14249b_2025,SÓCIO TORCEDOR,9076.0
14249b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,32593.51
14250b_2025,SEGURO TORCEDOR,167.01
14250b_2025,5% - FEDERAÇÃO LOCAL,8778.5
14250b_2025,5% - INSS [RENDA BRUTA],8778.5
14250b_2025,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",5665.0
14250b_2025,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,1192.11
14250b_2025,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",28325.0
14250b_2025,BILHETEIROS / PORTEIROS,2800.0
14250b_2025,SERVIÇOS TERCEIRIZADOS,22132.0
14250b_2025,TAXA DE ILUMINAÇÃO,4439.0
14250b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,12803.36
14250b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",795.59
14250b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3660.55
14252b_2025,TAXA FERJ,29767.0
14252b_2025,INSS 5% (SAF Botafogo Lei nº 14.193/2021),0.0
14252b_2025,TAXA DE ARBITRAGEM,37843.6
14252b_2025,INSS 20% S/ ARBITRAGEM,1616.0
14252b_2025,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,3077.5
14252b_2025,DESPESA OPERACIONAL E DELEGADO,25000.0
14252b_2025,"SEGURO DO PÚBLICO PRESENTE (0,032)",414.18
14252b_2025,CREDENCIAMENTO,2900.0
14252b_2025,CONTROLE E EXAME DE DOPING,4000.0
14252b_2025,CONFECÇÃO VENDA E PRÉ VENDA DE INGRESSOS,16106.55
14252b_2025,TAXA DE BOMBEIROS,2505.72
14252b_2025,POSTO MÉDICO,15830.0
14252b_2025,SEGURANÇA PRIVADA,103855.24
14252b_2025,DESPESA OPERACIONAL DO ESTÁDIO,252946.0
14252b_2025,INGRESSO PROMOCIONAL,24630.0
14252b_2025,CAMAROTE PROMOCIONAL,36270.0
14252b_2025,DESPESA SÓCIO TORCEDOR,316730.0
14252b_2025,SUPERVISÃO PROTOCOLO CBF,2150.0
14252b_2025,INSS 20% S/ SUPERVISÃO DE PROTOLOCO CBF,260.0
14252b_2025,LOGÍSTICA ARBITRAGEM OFÍCIO CBF PRE 042/2025,20703.71
14252b_2025,INSS 11% S/ ARBITRAGEM,415.8
14252b_2025,INSS 11% S/ SUPERVISOR DE PROTOCOLO CBF,114.31
14252b_2025,IRRF S/ARBITRAGEM,774.28
14252b_2025,IRRF S/SUPERVISOR DE PROTOCOLO CBF,0.0
14256b_2025,SEGURO TORCEDOR,492.74
14256b_2025,5% - FEDERAÇÃO LOCAL,65795.9
14256b_2025,ISS [RENDA BRUTA],14471.0
14256b_2025,2% - ISS SOBRE MÃO DE OBRA DO EXAME ANTI DOPING,170.0
14256b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3795.0
14256b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],9334.59
14256b_2025,20% - SOBRE ARBITRAGEM PRELIMINAR,0.0
14256b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,0.0
14256b_2025,ARBITRAGEM - PJ,22213.6
14256b_2025,ARBITRAGEM PRELIMINAR,18975.02
14256b_2025,QUADRO MÓVEL [F],46672.94
14256b_2025,SUPERVISOR DE CAMPO,850.0
14256b_2025,SUPERVISOR DE PROTOCOLO [CBF],650.0
14256b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,22874.24
14257b_2025,SEGURO TORCEDOR,1194.75
14257b_2025,5% - FEDERAÇÃO LOCAL,86768.95
14257b_2025,5% - INSS [RENDA BRUTA],86768.95
14257b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",6254.0
14257b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1170.67
14257b_2025,20% - INSS SOBRE O QUADRO MÓVEL [CLUBE],20503.68
14257b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",31270.0
14257b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULANCIA",13403.58
14257b_2025,QUADRO MÓVEL [CLUBE],102518.39
14257b_2025,SERVIÇOS TERCEIRIZADOS,3100.0
14257b_2025,TAXA DE BOMBEIRO,11550.0
14257b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,30457.61
14257b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",816.19
14257b_2025,5% - ISS SOBRE O QUADRO MÓVEL [CLUBE],5125.92
14257b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3704.32
14258b_2025,SEGURO TORCEDOR,587.97
14258b_2025,"2,5% - ISS [RENDA BRUTA]",10944.13
14258b_2025,5% - FEDERAÇÃO LOCAL,21888.25
14258b_2025,5% - INSS SOBRE RENDA BRUTA,21888.25
14258b_2025,2% - ISS SOBRE A REMUNERAÇÃO SERVIÇO ANTI DOPING,66.0
14258b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",7206.99
14258b_2025,20% - INSS SOBRE DESIGNAÇÃO OFICIAL DA CBF/FBF (COORDENADORES E SUPERVISORES,770.0
14258b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],2150.0
14258b_2025,ANTI DOPING - DESPESA DE CONSUMO,2200.0
14258b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],1800.0
14258b_2025,"ARBITRAGEM VAR, AVAR, SUPERVISOR VAR E QUALITY MANAGER",36034.93
14258b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",45273.93
14258b_2025,DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),3850.0
14258b_2025,DESPESA COM DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),572.0
14258b_2025,DESPESAS COM QUADRO MÓVEL E MATERIAL UTILIZADO NA PARTIDA.,2740.0
14258b_2025,DESPESAS OPERACIONAIS ESTÁDIO,167654.08
14258b_2025,LOGÍSTICA DO JOGO,20703.71
14258b_2025,POLICIAMENTO,26136.3
14258b_2025,QUADRO MÓVEL [F],10750.0
14258b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,1624.07
14258b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",125.4
14258b_2025,11% - INSS SOBRE A REMUNERAÇÃO DO(S) DESIGNADOS DA CBF/FBF,379.5
14258b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],1182.5
14258b_2025,"5% - ISS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1367.5
14258b_2025,5% - ISS SOBRE A REMUNERAÇÃO DO(S) DESIGNADOS DA CBF/FBF,192.5
14258b_2025,5% - ISS SOBRE O QUADRO MÓVEL [F],537.5
14258b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1715.3
14259b_2025,ALUGUEL DE CAMPO,126557.21
14259b_2025,SEGURO ARBITRAGEM,49.1
14259b_2025,SEGURO TORCEDOR,1501.73
14259b_2025,5% - FEDERAÇÃO LOCAL,48675.85
14259b_2025,5% - INSS [RENDA BRUTA],48675.85
14259b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",6136.0
14259b_2025,"ALIMENTAÇÃO: CAMAROTES, SEGURANÇA PÚBLICA E ARBITRAGEM",8934.0
14259b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
14259b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",30680.0
14259b_2025,EMISSÃO E VENDAS DE INGRESSOS,220.0
14259b_2025,"FCF (COORD. DE CAMPO, COORD. IMPRENSA E SUPERVISOR)",3900.0
14259b_2025,INGRESSO CORTESIA,3457.0
14259b_2025,"LOCAÇÃO DE ESTRUTURA, ILUMINAÇÃO E PLACAS",50371.16
14259b_2025,"LOCUÇÃO, TRANSMISSÃO DE JOGO E COLETIVA",3460.0
14259b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",7000.0
14259b_2025,PRODUÇÃO DO EVENTO,19724.0
14259b_2025,"QUADRO MÓVEL I: CONTROLE DE ACESSO, SEGURANÇA, LIMPEZA, SUPERVISÃO DE JOGO, FISCAL DE CAMPO",120734.67
14259b_2025,QUADRO MÓVEL II: BRIGADISTAS; CONSULTORIA JURÍDICA E AUDITORIA,1807.25
14259b_2025,SÓCIO TORCEDOR,17350.0
14259b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,31581.66
14260b_2025,SEGURO TORCEDOR,432.48
14260b_2025,5% - FEDERAÇÃO LOCAL,22798.75
14260b_2025,5% - INSS [RENDA BRUTA],45597.5
14260b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5892.0
14260b_2025,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,1191.57
14260b_2025,ALIMENTAÇÃO / LANCHE,11488.34
14260b_2025,ANTI DOPING - DESPESA DE CONSUMO,1800.0
14260b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],2200.0
14260b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",29460.0
14260b_2025,BRIGADA DE INCÊNDIO,8250.0
14260b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",10515.46
14260b_2025,DESPESAS OPERACIONAIS ESTÁDIO,2122.0
14260b_2025,EQUIPE DE ΑΡΟΙΟ,14870.0
14260b_2025,EQUIPE DE ORIENTADORES,37450.0
14260b_2025,INGRESSO CORTESIA,103800.0
14260b_2025,LIMPEZA E CONSERVAÇÃO,11375.0
14260b_2025,LOCAÇÃO DE EQUIPAMENTOS,9100.0
14260b_2025,LOCAÇÃO DE GRADES,15900.0
14260b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",5052.63
14260b_2025,SEGURANÇA PRIVADA,65150.0
14260b_2025,SONORIZAÇÃO / LOCUÇÃO / FOTO / FILMAGEM,8500.0
14260b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,30761.41
14260b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",125.4
14260b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",492.6
24210b_2025,TAXA FERJ,1248.75
24210b_2025,INSS 5% DECRETO,1248.75
24210b_2025,TAXA DE ARBITRAGEM,18119.5
24210b_2025,INSS 20% S/ ARBITRAGEM,3018.0
24210b_2025,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,8430.67
24210b_2025,DESPESA OPERACIONAL E DELEGADO,7315.0
24210b_2025,TRANSPORTE QUADRO OPERACIONAL,2300.0
24210b_2025,"SEGURO PÚBLICO PRESENTE (0,032)",46.14
24210b_2025,CREDENCIAMENTO,1555.0
24210b_2025,CONFECÇÃO DE INGRESSOS,0.0
24210b_2025,CONTROLE E EXAME DE DOPING,0.0
24210b_2025,SUPERVISÃO DE PROTOCOLO CBF,2150.0
24210b_2025,INSS 20% S/ SUPERVISÃO DE PROTOCOLO CBF,0.0
24210b_2025,INGRESSO PROMOCIONAL,8000.0
24211b_2025,SEGURO TORCEDOR,467.58
24211b_2025,5% - FEDERAÇÃO LOCAL,13367.75
24211b_2025,5% - INSS [RENDA BRUTA],13367.75
24211b_2025,ISS [RENDA BRUTA],5347.1
24211b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4666.0
24211b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1025.0
24211b_2025,20% - INSS SOBRE O QUADRO MÓVEL [TERCEIROS],3006.74
24211b_2025,"ARBITRAGEM, AUXILIARES, 4°ARBANALISTA DE CAMPO, OUTROS",23330.0
24211b_2025,MODELO D,960.0
24211b_2025,MODELO D [CBF],1681.9
24211b_2025,QUADRO MÓVEL [F],5125.0
24211b_2025,QUADRO MÓVEL [TERCEIROS],15033.71
24211b_2025,REEMBOLSO CBF,29677.9
24211b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1550.47
24211b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",492.25
24211b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",915.18
24212b_2025,ALUGUEL DE CAMPO,15312.75
24212b_2025,SEGURO TORCEDOR,323.84
24212b_2025,5% - FEDERAÇÃO LOCAL,5104.25
24212b_2025,5% - INSS [RENDA BRUTA],5104.25
24212b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],358.62
24212b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR IMPRENSA,260.0
24212b_2025,"COORDENADOR CBF, SUPERVISOR DE CAMPO CBF, SUPERVISOR DE IMPRENSA CBF E SUPERVISOR DE MARKETING CBF",1500.0
24212b_2025,QUADRO MOVÉL [FGF],1793.1
24212b_2025,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,1429.3
24212b_2025,SUPERVISOR DE CAMPO CBF E SUPERVISOR DE MARKETING CBF,1300.0
24213b_2025,SEGURO OPERACIONAL [FEDERAÇÃO],11.0
24213b_2025,SEGURO TORCEDOR,61.54
24213b_2025,5% - FEDERAÇÃO LOCAL,1286.5
24213b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
24213b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",17180.0
24213b_2025,CONTROLADORES DE ACESSO,4680.0
24213b_2025,"DELEGADO, FINANCEIRO E SUPERVISOR",1375.0
24213b_2025,DESPESA CLUBE [MANDANTE],47985.48
24213b_2025,LIMPEZA E CONSERVAÇÃO,2450.0
24213b_2025,OUTRAS DESPESAS,9356.67
24213b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULANCIA",1500.0
24213b_2025,QUADRO MÓVEL [CLUBE],680.0
24213b_2025,SEGURANÇA PRIVADA,6440.0
24213b_2025,SONORIZAÇÃO / LOCUÇÃO/FOTO/FILMAGEM,400.0
24213b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,6837.6
24214b_2025,ALUGUEL DE CAMPO,30000.0
24214b_2025,SEGURO TORCEDOR,760.48
24214b_2025,5% - FEDERAÇÃO LOCAL,29689.25
24214b_2025,5% - INSS [RENDA BRUTA],29689.25
24214b_2025,20% - INSS SOBRE O QUADRO MÓVEL [CLUBE],2523.6
24214b_2025,20% INSS SOBRE OFICIAIS CBF,430.0
24214b_2025,20% INSS SOBRE QUADRO MÓVEL DE TERCEIROS,504.0
24214b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",35627.1
24214b_2025,DESPESA CLUBE [MANDANTE],12617.98
24214b_2025,"DESPESA FEDERAÇÃO [MANDANTE] ART.80, § UNÍCO, II (RGC)",2520.0
24214b_2025,LANCHE POLICIAMENTO,19618.88
24214b_2025,LOGÍSTICA DO JOGO,18800.0
24214b_2025,OFICIAIS CBF,2150.0
24214b_2025,RÁDIO E LANCHE,3328.0
24214b_2025,SERVIÇOS TERCEIRIZADOS,66160.0
24215b_2025,SEGURO TORCEDOR,219.71
24215b_2025,5% - FEDERAÇÃO LOCAL,9537.0
24215b_2025,5% - INSS [RENDA BRUTA],9537.0
24215b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,1907.4
24215b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],130.0
24215b_2025,QUADRO MÓVEL [F],5470.0
24216b_2025,SEGURO TORCEDOR,126.78
24216b_2025,5% - FEDERAÇÃO LOCAL,3731.0
24216b_2025,5% - INSS [RENDA BRUTA],3731.0
24216b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4469.11
24216b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],850.0
24216b_2025,"ARBITRAGEM, AUXILIARES, 4°ARB.ANALISTA DE CAMPO, OUTROS",22345.54
24216b_2025,DESPESAS OPERACIONAIS,22118.0
24216b_2025,MODELO D,1351.0
24216b_2025,MODELO D [CBF],4808.86
24216b_2025,QUADRO MÓVEL [F],4250.0
24216b_2025,REEMBOLSO CBF,32585.28
24216b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1820.16
24216b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",324.5
24216b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",442.58
24217b_2025,SEGURO TORCEDOR,80.38
24217b_2025,5% - FEDERAÇÃO LOCAL,1393.0
24217b_2025,5% - INSS [RENDA BRUTA],1393.0
24217b_2025,5% - ISS [RENDA BRUTA],1393.0
24217b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4618.66
24217b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",0.0
24217b_2025,ALIMENTAÇÃO / LANCHE,2198.0
24217b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",23093.3
24217b_2025,CREDENCIAMENTO,3024.5
24217b_2025,"DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",4650.0
24217b_2025,EQUIPE DE ΑΡΟΙΟ,5720.0
24217b_2025,LOCAÇÃO DE EQUIPAMENTOS,1225.0
24217b_2025,OUTRAS DESPESAS,3371.32
24217b_2025,QUADRO MÓVEL [CLUBE],6130.0
24217b_2025,SEGURANÇA PRIVADA,10950.0
24217b_2025,SERVIÇOS TERCEIRIZADOS,1500.0
24217b_2025,SÓCIO TORCEDOR [REEMBOLSO],466.5
24218b_2025,ALUGUEL DE CAMPO,50000.0
24218b_2025,SEGURO TORCEDOR,17.57
24218b_2025,3% - ISS [RENDA BRUTA] CLUBE,157.2
24218b_2025,5% - FEDERAÇÃO LOCAL,262.0
24218b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
24218b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4125.5
24218b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1550.0
24218b_2025,ARBITRAGEM - PJ,5290.8
24218b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",20627.49
24218b_2025,BRIGADA DE INCÊNDIO,2988.0
24218b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULANCIA",3500.0
24218b_2025,QUADRO MÓVEL [F],7750.0
24218b_2025,SEGURANÇA PRIVADA,30477.78
24218b_2025,SERVIÇOS TERCEIRIZADOS,2820.0
24218b_2025,SINALIZAÇÃO DE TRÂNSITO,4300.0
24218b_2025,SUPERVISORES IMPRENSA E ACESSO AO CAMPO,2150.0
24218b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,1046.91
24218b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",981.42
24218b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],830.5
24218b_2025,"5% - ISS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",115.25
24218b_2025,5% - ISS SOBRE O QUADRO MÓVEL [F],305.0
24218b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",540.0
24219b_2025,Seguro Público Pagante - CBF,51.49
24219b_2025,20% INSS Arbitragem,3722.64
24219b_2025,20% INSS Prestadores de Serviços,130.0
24219b_2025,5% - FPF,1026.5
24219b_2025,Arbitragem - Diária / Transporte,8683.92
24219b_2025,"Arbitragem, Assistentes e Delegados",24063.18
24219b_2025,Arrecadador,2057.3
24219b_2025,DELEGADO/DIRETOR DE JOGO,1524.3
24219b_2025,Equipe de Apoio,4643.0
24219b_2025,Gerente de Operações,1324.6
24219b_2025,Locação de Catracas,8580.0
24219b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
24219b_2025,Prestadores de Serviços,650.0
